time	stim1	stim2	cc	sd	gene
3hr	CpG	P3CSK	6.14870331306692e-07	0.000499594737781999	Prokr1
3hr	CpG	P3CSK	7.24276643362376e-05	0.000601895762768491	Prrg4
3hr	CpG	P3CSK	0.000168772809117089	0.000290764931423191	Ptafr
3hr	CpG	P3CSK	0.000287131782322146	0.000879187239819428	Ptch1
3hr	CpG	P3CSK	0.00421880944475179	0.00176567085575305	Ptger4
3hr	CpG	P3CSK	0.00138284135637928	0.00116552337293754	Ptges
3hr	CpG	P3CSK	0.00022546649858455	0.000443959782076394	Ptgir
3hr	CpG	P3CSK	2.06197730503492e-05	0.000353831669847084	Ptgs2
3hr	CpG	P3CSK	0.00137845673359062	0.00190406462501379	Rab11fip1
3hr	CpG	P3CSK	0.000202090592029919	0.000244255206780977	Rab19
3hr	CpG	P3CSK	0.00128773398091706	0.000772378881100078	Ralgds
3hr	CpG	P3CSK	0.000278740131159637	0.000297017228292127	Rapgef5
3hr	CpG	P3CSK	0.000158373385763062	0.000416313972172277	Rasgrp1
3hr	CpG	P3CSK	0.00330870209204929	0.0032651965748228	Rcan1
3hr	CpG	P3CSK	0.00658640111131561	0.00276359539446723	Rela
3hr	CpG	P3CSK	0.000186008248921525	0.000193466183917628	Retnla
3hr	CpG	P3CSK	1.31148720395398e-05	0.000313926314854552	Rffl
3hr	CpG	P3CSK	0.000364625928108477	0.000519717732691177	Rgcc
3hr	CpG	P3CSK	0.000767409178807139	0.000419043865149873	Rgs1
3hr	CpG	P3CSK	0.000617374619454198	0.000915770275360773	Rgs3
3hr	CpG	P3CSK	0.000208103060178143	0.000297041489114462	Rhof
3hr	CpG	P3CSK	0.000191659160048698	0.00041620945916384	Rhoh
3hr	CpG	P3CSK	0.000654836713611624	0.00106594540886751	Rhou
3hr	CpG	P3CSK	0.0312113187637484	0.00337480623489205	Ripk2
3hr	CpG	P3CSK	0.00358856743040494	0.00162114141223806	Rnd1
3hr	CpG	P3CSK	0.0033400470923711	0.00128982547466952	Rnd3
3hr	CpG	P3CSK	0.00084356042530808	0.000821655850687272	Rras2
3hr	CpG	P3CSK	0.00130378733978772	0.00156660412198696	Rsad2
3hr	CpG	P3CSK	6.73272773492023e-05	0.000682344736396106	S100a8
3hr	CpG	P3CSK	0.0102531332509869	0.00329689689849657	Saa3
3hr	CpG	P3CSK	0.00944392476612746	0.00361071122257296	Samsn1
3hr	CpG	P3CSK	9.01614140487164e-05	0.000222857344120564	Scimp
3hr	CpG	P3CSK	0.00405385561445042	0.00348350239302621	Scn1b
3hr	CpG	P3CSK	2.41240805849092e-05	0.000397726503621143	Sdc2
3hr	CpG	P3CSK	0.000158194140318693	0.000183444168319933	Sdc4
3hr	CpG	P3CSK	0.000296676942613443	0.000447778860696496	Sele
3hr	CpG	P3CSK	0.000250026879713634	0.000612343268014355	Serpina3f
3hr	CpG	P3CSK	8.71429033600138e-05	0.000303954421542149	Serpina3g
3hr	CpG	P3CSK	0.000543416495230935	0.000880679201179675	Serpinb2
3hr	CpG	P3CSK	0.000193566411011434	0.000631552463820156	Serpinb6b
3hr	CpG	P3CSK	1.63870321765394e-10	0.000224193514491567	Serpinb9
3hr	CpG	P3CSK	6.74085677683336e-05	0.00014928738409392	Serpinb9b
3hr	CpG	P3CSK	0.00252634221823222	0.00136201612971241	Serpine1
3hr	CpG	P3CSK	0.00117574143858887	0.000943031820220279	Shisa3
3hr	CpG	P3CSK	0.000697503910417885	0.000540028304884918	Siglece
3hr	CpG	P3CSK	0.00175833641594689	0.00162359764396683	Sla
3hr	CpG	P3CSK	0.000682270544953126	0.00136047751832969	Slamf8
3hr	CpG	P3CSK	0.000433886280517491	0.000493023331725036	Slamf9
3hr	CpG	P3CSK	0.00113339424722608	0.000854693457202788	Slc13a3
3hr	CpG	P3CSK	0.0025463067572999	0.00130914255951966	Slc16a1
3hr	CpG	P3CSK	9.1716921867055e-05	0.000572675511158882	Slc16a3
3hr	CpG	P3CSK	0.00607442130320308	0.00284081573979939	Slc25a25
3hr	CpG	P3CSK	0.000551257661302196	0.000927409051762648	Slc28a2
3hr	CpG	P3CSK	1.57691078029875e-05	0.000193163139771551	Slc30a4
3hr	CpG	P3CSK	0.00124817147923387	0.00107563350938697	Slc7a11
3hr	CpG	P3CSK	0.000294739447041061	0.000308253263127962	Slc7a2
3hr	CpG	P3CSK	0.000172490562983934	0.000644327112242804	Slco3a1
3hr	CpG	P3CSK	0.000384426782394742	0.000371519476387103	Slfn4
3hr	CpG	P3CSK	0.000510862715076362	0.000800796865174717	Slpi
3hr	CpG	P3CSK	0.0281575273075156	0.00590983639764779	Snn
3hr	CpG	P3CSK	5.1736994678851e-05	0.000729662043602767	Socs1
3hr	CpG	P3CSK	1.69796888176296e-05	5.43064789371388e-05	Socs3
3hr	CpG	P3CSK	0.0032482439151656	0.00182802683591291	Sod2
3hr	CpG	P3CSK	5.94977749803654e-05	0.000320051919574159	Spaca6
3hr	CpG	P3CSK	9.41298517324137e-05	0.000452719137199441	Spata13
3hr	CpG	P3CSK	0.000989645777515089	0.00040509467465061	Sphk1
3hr	CpG	P3CSK	5.58094489113623e-06	0.000313732336175614	Spic
3hr	CpG	P3CSK	5.60306932786982e-06	0.000385264375409605	Spsb1
3hr	CpG	P3CSK	4.96516409212061e-05	0.000105376842585879	Srxn1
3hr	CpG	P3CSK	6.65979954970895e-05	0.000699952038198409	Stat4
3hr	CpG	P3CSK	0.0976194571910056	0.0120476813358567	Swap70
3hr	CpG	P3CSK	0.000506478938768085	0.000937357986650509	Syne2
3hr	CpG	P3CSK	1.02969265605634e-05	0.000316673801137127	Taf4b
3hr	CpG	P3CSK	0.000573076999493427	0.00108401396889729	Tagap
3hr	CpG	P3CSK	0.000361958581317941	0.000339498224735799	Tal2
3hr	CpG	P3CSK	0.00232473646506844	0.00161205778498518	Tarm1
3hr	CpG	P3CSK	0.0279539301428086	0.00455206353260962	Tfec
3hr	CpG	P3CSK	0.000707118442651688	0.00089808395967457	Tgtp1
3hr	CpG	P3CSK	6.74343087323384e-06	0.000192265093566199	Thbs1
3hr	CpG	P3CSK	7.19092197202106e-05	0.000360008746438715	Timp1
3hr	CpG	P3CSK	0.00124807246121664	0.000806110046100798	Tle3
3hr	CpG	P3CSK	0.0132771671983533	0.00249774854091241	Tlr2
3hr	CpG	P3CSK	0.00133918596651352	0.00100086642463789	Tlr4
3hr	CpG	P3CSK	0.00120261389051222	0.000766643944134072	Tlr7
3hr	CpG	P3CSK	0.00196995197436141	0.00135952040589499	Tlr9
3hr	CpG	P3CSK	0.00733628337565112	0.00196826554218993	Tma16
3hr	CpG	P3CSK	2.93148440854957e-07	0.000359558471268453	Tmeff1
3hr	CpG	P3CSK	5.80632199430801e-05	0.00033919380423403	Tmem178
3hr	CpG	P3CSK	0.00153983583733143	0.0020475551940535	Tmem200b
3hr	CpG	P3CSK	0.000186008248921525	0.000193466183917573	Tmem26
3hr	CpG	P3CSK	9.06260094914212e-06	6.87083651728448e-05	Tmtc2
3hr	CpG	P3CSK	0.000186008248921525	0.000180971044036538	Tnc
3hr	CpG	P3CSK	0.000855864458527968	0.000639551283820911	Tnf
3hr	CpG	P3CSK	0.00189593944232218	0.000937743382031396	Tnfaip3
3hr	CpG	P3CSK	0.00012751357427962	0.000448300640637803	Tnfsf10
3hr	CpG	P3CSK	0.00013908973080291	0.000145472324798177	Tnfsf14
3hr	CpG	P3CSK	0.0102230226763305	0.00247237081053049	Tnfsf15
3hr	CpG	P3CSK	0.000557832819363517	0.000470094796756078	Tnfsf4
3hr	CpG	P3CSK	0.000366954745162075	0.000396658834730268	Tnfsf8
3hr	CpG	P3CSK	2.98831235526469e-06	0.00036244339879741	Tnfsf9
3hr	CpG	P3CSK	0.000436367123810994	0.000550284005395285	Tnip3
3hr	CpG	P3CSK	0.000633357619088866	0.000427129782560198	Traf1
3hr	CpG	P3CSK	0.000359628676450052	0.000513030224019113	Trem1
3hr	CpG	P3CSK	0.000588258519734842	0.000211912838521199	Treml4
3hr	CpG	P3CSK	0.00110482340965828	0.00115257051789045	Trib1
3hr	CpG	P3CSK	0.00148112991863034	0.000650655357472691	Trib3
3hr	CpG	P3CSK	0.0106110684824484	0.0024381328366675	Trim21
3hr	CpG	P3CSK	6.5391554248729e-05	0.000220679722767327	Trim30c
3hr	CpG	P3CSK	9.32871050758843e-05	0.000353400359183218	Trim36
3hr	CpG	P3CSK	0.000462149569342796	0.000721631010070579	Tsku
3hr	CpG	P3CSK	8.8769899011454e-06	0.000130224039537495	Ttc39b
3hr	CpG	P3CSK	1.32309973144961e-05	0.000291538785896587	U90926
3hr	CpG	P3CSK	0.000598144554572653	0.00108785526866583	Upp1
3hr	CpG	P3CSK	0.000203810691859536	0.000643986301338704	Vcam1
3hr	CpG	P3CSK	0.00020269381653114	0.000349452755264271	Vcan
3hr	CpG	P3CSK	0.000179599396645649	0.000543015849057738	Vegfc
3hr	CpG	P3CSK	0.000186008248921525	0.00019346618391749	Xcr1
3hr	CpG	P3CSK	0.0115944532514732	0.002619106564554	Zc3h12a
3hr	CpG	P3CSK	0.00463384100068542	0.00219432645583828	Zc3h12c
3hr	CpG	P3CSK	0.000756695297559803	0.000877697504224963	Zeb1
3hr	CpG	P3CSK	0.000161827022859706	0.000580684672169583	Zfp324
3hr	CpG	P3CSK	0.00290384412664719	0.0009227055720289	Zfp36
3hr	CpG	P3CSK	0.000536655430696741	0.000777474311414426	Zfp811
3hr	CpG	P3CSK	0.00289937409961095	0.00239806054453221	Zhx2
3hr	CpG	P3CSK	0.00465150121080826	0.00210727721804486	Znrf3
3hr	CpG	LPS	0.000710007982300965	0.00104230088780979	X1110002J07Rik
3hr	CpG	LPS	0.00739882246911513	0.00278054167563996	X2500002B13Rik
3hr	CpG	LPS	0.0198358475304866	0.00462918771087297	X4930430E12Rik
3hr	CpG	LPS	0.000794589949096547	0.00175483188560583	A530064D06Rik
3hr	CpG	LPS	0.0365460175864001	0.00518466135896661	A630072M18Rik
3hr	CpG	LPS	5.44008051774422e-07	0.000287148386737195	AI504432
3hr	CpG	LPS	0.429831778259682	0.013890845071701	AW112010
3hr	CpG	LPS	0.0721670400479758	0.0101957077965658	Abtb2
3hr	CpG	LPS	0.264502091887202	0.0173390277569235	Acod1
3hr	CpG	LPS	0.000111069377825802	0.000342358389623124	Acpp
3hr	CpG	LPS	0.000411661365713643	0.000626851781298224	Adgb
3hr	CpG	LPS	0.0166383381797878	0.00523210578841379	Adgre1
3hr	CpG	LPS	0.000782853534284507	0.000751593785455545	Adgre4
3hr	CpG	LPS	0.0109329760912809	0.00326384647493917	Adgrg6
3hr	CpG	LPS	1.0290629915686e-06	0.000262392700451725	Adgrl2
3hr	CpG	LPS	0.0364543949628236	0.00498206635788698	Adora2a
3hr	CpG	LPS	0.104932630098404	0.00979298792032342	Adora2b
3hr	CpG	LPS	0.0934504108990655	0.0103591235659947	Adrb2
3hr	CpG	LPS	0.000880680485933824	0.000902201151580395	Ahr
3hr	CpG	LPS	0.0178443883451381	0.00373301000103671	Ahrr
3hr	CpG	LPS	0.00641744184982996	0.0034214516834908	Ak4
3hr	CpG	LPS	0.0685193725519466	0.00943219716532718	Alas1
3hr	CpG	LPS	0.000974182590817188	0.000734080731330374	Angpt1
3hr	CpG	LPS	4.28601878029267e-06	0.00044729633786538	Arg1
3hr	CpG	LPS	0.000268581648274731	0.000571926377512776	Arg2
3hr	CpG	LPS	0.016130181097521	0.00179970417156126	Arhgap26
3hr	CpG	LPS	0.0218620146943451	0.00690824307134809	Arhgef3
3hr	CpG	LPS	0.272581099557766	0.014266799873051	Arid5a
3hr	CpG	LPS	0.0605143274143784	0.00979207925823447	Armcx6
3hr	CpG	LPS	0.000267617118011206	0.000751335314830592	Arrdc4
3hr	CpG	LPS	0.00412646954152579	0.00285992886161686	Asap3
3hr	CpG	LPS	0.000315960050682178	0.000864492432174456	Asns
3hr	CpG	LPS	0.0619383262924171	0.00688047549819393	Atm
3hr	CpG	LPS	0.0009516885958036	0.000931359318386432	Atp2b4
3hr	CpG	LPS	0.00451419236653238	0.00335663452167291	B3gnt5
3hr	CpG	LPS	0.0286463940634399	0.00477300956680059	B430306N03Rik
3hr	CpG	LPS	0.000751140711689451	0.00025758025287918	Bambi
3hr	CpG	LPS	0.000858820499683624	0.00153496998385644	Batf
3hr	CpG	LPS	0.131081036479408	0.0102007352349011	Batf2
3hr	CpG	LPS	0.0334852320261724	0.010252429915634	Bcl2a1a
3hr	CpG	LPS	0.0324885282937251	0.00598793897500334	Bcl2a1d
3hr	CpG	LPS	0.0214670694152376	0.00614530706595925	Bcl2l11
3hr	CpG	LPS	0.00622064814028038	0.00226437900406456	Bcor
3hr	CpG	LPS	0.000757149275943025	0.000632292208603694	Bmp2
3hr	CpG	LPS	0.000131611274523066	0.000889165041874783	Bst1
3hr	CpG	LPS	0.0957709094194802	0.0123434323557244	Btg2
3hr	CpG	LPS	2.56637716541021e-08	9.87125294539994e-05	C920009B18Rik
3hr	CpG	LPS	0.000413087983003299	0.000344971121361248	Cacna1d
3hr	CpG	LPS	0.0156330832786772	0.00454930798136924	Cacnb3
3hr	CpG	LPS	0.376536260312942	0.0201524503141728	Calhm6
3hr	CpG	LPS	0.00313376130478557	0.00273614727331302	Card6
3hr	CpG	LPS	3.32899894757439e-06	0.00051337842079376	Carmil1
3hr	CpG	LPS	0.0544673425050342	0.0101292528940955	Casp4
3hr	CpG	LPS	0.066290908743791	0.00692167873004951	Cav1
3hr	CpG	LPS	0.00090157289814429	0.00112452968892795	Ccl1
3hr	CpG	LPS	0.20952735551499	0.0159828522130148	Ccl12
3hr	CpG	LPS	0.00332875976425733	0.00327025681360288	Ccl17
3hr	CpG	LPS	0.321362867368499	0.0259433372066184	Ccl2
3hr	CpG	LPS	0.00754399760730261	0.00245955336013507	Ccl22
3hr	CpG	LPS	0.0943019041593355	0.0110549277465151	Ccl3
3hr	CpG	LPS	0.418931316588685	0.0324092574836355	Ccl4
3hr	CpG	LPS	0.467666963493572	0.0206663748434991	Ccl5
3hr	CpG	LPS	0.356357881344465	0.0221945550599504	Ccl7
3hr	CpG	LPS	0.0254485058713864	0.00533737201318429	Ccl8
3hr	CpG	LPS	0.000919231513890602	0.000925276321423948	Ccnd1
3hr	CpG	LPS	0.0737275801026891	0.00760326587641179	Ccnd2
3hr	CpG	LPS	0.0525384786334406	0.0113285962335897	Ccne1
3hr	CpG	LPS	0.00238149154081186	0.00113411515617351	Ccr1
3hr	CpG	LPS	9.44167679785334e-05	0.000328412959532125	Ccr3
3hr	CpG	LPS	0.63891093493186	0.0272161989486091	Ccrl2
3hr	CpG	LPS	0.0350881836122014	0.00629426141432543	Cd14
3hr	CpG	LPS	5.41062515142942e-05	0.00061350767044702	Cd163
3hr	CpG	LPS	0.0117010880410272	0.00411652713569498	Cd200
3hr	CpG	LPS	0.0667790347666105	0.00636609904119985	Cd300e
3hr	CpG	LPS	0.00171760264994849	0.00136504031613261	Cd300lf
3hr	CpG	LPS	0.00116461519974369	0.000861234705933137	Cd34
3hr	CpG	LPS	6.09797546861785e-05	0.000818199463016002	Cd38
3hr	CpG	LPS	0.189095290210564	0.00987032646311137	Cd40
3hr	CpG	LPS	0.00264470042641363	0.00248984825469248	Cd55
3hr	CpG	LPS	0.334765314960479	0.0234120728126353	Cd69
3hr	CpG	LPS	0.00726233621933598	0.00250521502678887	Cd80
3hr	CpG	LPS	0.00756535495194105	0.00493259036170304	Cd83
3hr	CpG	LPS	0.0579754381023178	0.00922049930983819	Cd86
3hr	CpG	LPS	0.077098674326144	0.0100317684764068	Cdc42ep2
3hr	CpG	LPS	0.0507422737704944	0.00909968741493985	Cdc42ep4
3hr	CpG	LPS	3.93734075956915e-05	0.000270604796237516	Cdk5r1
3hr	CpG	LPS	0.000413115637487664	0.000248879590920351	Cebpd
3hr	CpG	LPS	0.0970201196291102	0.00999826526224321	Cemip2
3hr	CpG	LPS	0.0443646801249682	0.00519678872707703	Ch25h
3hr	CpG	LPS	0.000812842190462652	0.000560863456173772	Chst11
3hr	CpG	LPS	6.50187005245269e-05	0.000483334742178357	Ciita
3hr	CpG	LPS	0.157270342748108	0.0129806893508851	Cish
3hr	CpG	LPS	0.344788304856153	0.0210945178792954	Cited2
3hr	CpG	LPS	0.0168330076339678	0.00509269747752445	Clcf1
3hr	CpG	LPS	0.00633999738713213	0.00374324513603438	Clec4e
3hr	CpG	LPS	0.000326282517131995	0.000476587212702542	Clec4n
3hr	CpG	LPS	0.00626202719058025	0.00259747523495439	Clec5a
3hr	CpG	LPS	0.00884327517604466	0.00407953033111257	Clic5
3hr	CpG	LPS	7.44836003291745e-06	0.000292396496697414	Clmp
3hr	CpG	LPS	0.929572437159584	0.010325918946484	Cmpk2
3hr	CpG	LPS	0.00620805486950748	0.00198938674536635	Cnn3
3hr	CpG	LPS	0.000471973547061113	0.000398568774247216	Col18a1
3hr	CpG	LPS	0.000763201757929225	0.00137466953168167	Col27a1
3hr	CpG	LPS	0.000233180028763035	0.00029251165084637	Cp
3hr	CpG	LPS	0.0882273436451564	0.0116344666979365	Csf1
3hr	CpG	LPS	3.05099369065024e-06	0.000906646323592867	Csf3
3hr	CpG	LPS	0.499391855406161	0.0257692479823393	Csrnp1
3hr	CpG	LPS	0.121179669608224	0.0125353827880757	Cst7
3hr	CpG	LPS	0.00140868213744006	0.000915277302379306	Ctla2a
3hr	CpG	LPS	0.00482063777244731	0.00409242950036352	Ctla2b
3hr	CpG	LPS	0.00928433165596887	0.00252052219177558	Cx3cl1
3hr	CpG	LPS	0.00176158338160646	0.00176042246329027	Cx3cr1
3hr	CpG	LPS	0.0149551430523353	0.00509025600038432	Cxcl1
3hr	CpG	LPS	0.932295822031927	0.0133726568146913	Cxcl10
3hr	CpG	LPS	0.216784016749156	0.0137075435853719	Cxcl11
3hr	CpG	LPS	0.000209160078225136	0.000844196506616978	Cxcl14
3hr	CpG	LPS	0.00607556990619915	0.00273886700880262	Cxcl2
3hr	CpG	LPS	0.0032200743326762	0.00334475836110374	Cxcl3
3hr	CpG	LPS	0.120364524124405	0.0110242241674767	Cxcl9
3hr	CpG	LPS	0.000101953884968989	0.000577006099455665	D16Ertd472e
3hr	CpG	LPS	0.00553905556634093	0.00305502533639436	Ddit4
3hr	CpG	LPS	0.000699697914338967	0.00101484528323188	Dio2
3hr	CpG	LPS	4.89488532890565e-05	0.000228722814129867	Dmwd
3hr	CpG	LPS	0.00459917735998026	0.00285780950227495	Dmxl2
3hr	CpG	LPS	0.000941348660044604	0.000667829589697567	Dnase1l3
3hr	CpG	LPS	0.000219703179190041	0.000363567536599115	Dnmt3aos
3hr	CpG	LPS	0.0107395459299056	0.00484020893128582	Dusp1
3hr	CpG	LPS	0.0141645548485854	0.00581660681299952	Dusp14
3hr	CpG	LPS	0.00827199605919337	0.00327448124848978	Dusp16
3hr	CpG	LPS	0.000109955109956236	0.000176878514487998	Dusp2
3hr	CpG	LPS	0.00454647839306001	0.00459441241470704	Dusp4
3hr	CpG	LPS	0.00566546943627918	0.00289148037189694	Dusp5
3hr	CpG	LPS	0.00748046707799941	0.00258508629593318	Dusp6
3hr	CpG	LPS	0.00803565588398718	0.00280541432238576	Dusp8
3hr	CpG	LPS	0.0383963124016426	0.00819600773672838	Edn1
3hr	CpG	LPS	0.00745232546925687	0.00735266195173571	Ednrb
3hr	CpG	LPS	0.00966130014875408	0.00491635056126102	Egln3
3hr	CpG	LPS	0.00152752020186559	0.00168390186824819	Egr1
3hr	CpG	LPS	0.0268158651421848	0.00725035274698023	Egr2
3hr	CpG	LPS	0.000279761708651597	0.00053609163450547	Egr3
3hr	CpG	LPS	0.00112987938446046	0.00140822798094786	Ehd1
3hr	CpG	LPS	0.0112040013544126	0.00544404873629529	Eno2
3hr	CpG	LPS	0.0244782641048823	0.00768320519507645	Errfi1
3hr	CpG	LPS	0.209294666752541	0.0164044318599544	Ets2
3hr	CpG	LPS	0.00121825391643904	0.000987425647231545	Fabp7
3hr	CpG	LPS	0.00279894158279163	0.000929139573751853	Fam43a
3hr	CpG	LPS	0.002435895473019	0.00205222764138699	Fcgr2b
3hr	CpG	LPS	0.0343590358019502	0.00478943206511175	Fgl2
3hr	CpG	LPS	0.0828148101896485	0.0139030067752162	Flnb
3hr	CpG	LPS	0.00557089153912736	0.00218671013168229	Flrt3
3hr	CpG	LPS	0.00272192729429505	0.00162995518393952	Fmnl2
3hr	CpG	LPS	0.000119752645979332	0.000442948909558706	Fos
3hr	CpG	LPS	0.00773234027544217	0.00273882147729244	Fosb
3hr	CpG	LPS	0.00394742057989655	0.00226849657116519	Foxp4
3hr	CpG	LPS	0.00867215367431981	0.00257718863038068	Fpr1
3hr	CpG	LPS	0.01827859024726	0.00451329939667192	Fpr2
3hr	CpG	LPS	0.00718264071715684	0.00336390767915297	Frmd6
3hr	CpG	LPS	0.00631099381601884	0.00268565571728249	Fscn1
3hr	CpG	LPS	0.000995681328109254	0.00224988808882082	Fzd1
3hr	CpG	LPS	0.345912726611095	0.015259258854304	G530011O06Rik
3hr	CpG	LPS	0.0015130046268874	0.00103071576008308	Gbp2b
3hr	CpG	LPS	0.393128755815853	0.0178555073915722	Gbp7
3hr	CpG	LPS	0.0738984742603477	0.0115123568627819	Gclm
3hr	CpG	LPS	0.0373258912972148	0.0053277104614822	Gcnt2
3hr	CpG	LPS	0.000402950277375673	0.00101086261686973	Gda
3hr	CpG	LPS	0.0692839837761567	0.00854841655133498	Gdf15
3hr	CpG	LPS	0.0279343859005053	0.00408008443927498	Gem
3hr	CpG	LPS	0.000212598777663958	0.000739781420070154	Gfi1
3hr	CpG	LPS	0.0452312799824249	0.00969452409947673	Gja1
3hr	CpG	LPS	0.0262105877139078	0.00727193760723257	Glipr2
3hr	CpG	LPS	0.00201542129050889	0.00172473840230159	Gm16712
3hr	CpG	LPS	0.00092802700591483	0.0011690188586684	Gm19026
3hr	CpG	LPS	0.0074675351950942	0.00263912856833083	Gm1966
3hr	CpG	LPS	0.000643063361568735	0.00125447533132653	Gm47283
3hr	CpG	LPS	0.0859764722845027	0.00852766119264832	Gm4951
3hr	CpG	LPS	1.76212863195425e-06	0.000384318766528856	Gm5150
3hr	CpG	LPS	0.0361208804254684	0.00833584944693141	Gm6377
3hr	CpG	LPS	0.000132124647345128	0.000130317657473535	Gm9855
3hr	CpG	LPS	0.0320371094741581	0.00438687560664631	Gna15
3hr	CpG	LPS	0.000136024479735364	0.00150759636906626	Gng4
3hr	CpG	LPS	0.00727135059371406	0.00311311870651807	Gpr132
3hr	CpG	LPS	0.00629583227386175	0.00242776278883993	Gpr141
3hr	CpG	LPS	0.00662157250662007	0.00270626672692127	Gpr18
3hr	CpG	LPS	0.00011080536195312	0.000677210821276607	Gpr35
3hr	CpG	LPS	0.00123961262641138	0.000953020041947403	Gpr68
3hr	CpG	LPS	0.0160065147818687	0.0048988023996908	Gpr84
3hr	CpG	LPS	0.00474367417733078	0.00224021255365576	Gpr85
3hr	CpG	LPS	0.000526025271780922	0.00123448168793744	Grk3
3hr	CpG	LPS	0.0597919039537444	0.0103694721726406	Gsr
3hr	CpG	LPS	0.000800863553108305	0.00171141658745682	Gsta3
3hr	CpG	LPS	1.58135116457909e-05	0.000169729978338925	H1f2
3hr	CpG	LPS	0.000193692855077089	0.000655423595342362	H2.Eb1
3hr	CpG	LPS	0.0613249430729437	0.00900789903895346	H2.K2
3hr	CpG	LPS	0.028883995809548	0.00562269734486542	H2.M2
3hr	CpG	LPS	0.00216472463902696	0.00233042261887718	H60b
3hr	CpG	LPS	0.00168885767032096	0.00114133046220101	Hcar2
3hr	CpG	LPS	0.000969609028828644	0.000547719970320392	Heatr9
3hr	CpG	LPS	0.00992565080254375	0.00423936465847241	Hhex
3hr	CpG	LPS	0.0264036146151051	0.0067172121531893	Hilpda
3hr	CpG	LPS	5.85501932883574e-05	0.000445379118011369	Hivep3
3hr	CpG	LPS	0.00499918749289309	0.00275231637755395	Hmga2
3hr	CpG	LPS	0.082389184415364	0.0101671307162552	Hmox1
3hr	CpG	LPS	0.000649150288643478	0.0010977913026855	Hopx
3hr	CpG	LPS	0.00160621723394804	0.00153204119290225	Hp
3hr	CpG	LPS	2.32337340932329e-05	0.00122995308857138	Hsd17b7
3hr	CpG	LPS	0.00369901912468653	0.00164393003832526	Hspa1a
3hr	CpG	LPS	3.18269558496713e-07	0.000286079855618711	Hspa1b
3hr	CpG	LPS	0.00725638228180905	0.00263379335410879	Htr2a
3hr	CpG	LPS	6.83368857019486e-05	0.000267769763128481	Htr2b
3hr	CpG	LPS	0.000170070813549903	0.000486618080328246	Htra1
3hr	CpG	LPS	0.117908699442782	0.0132738915028315	Icam1
3hr	CpG	LPS	0.0922374818831653	0.0160729017203355	Icosl
3hr	CpG	LPS	0.000655606492458693	0.00206786867420391	Idi1
3hr	CpG	LPS	0.0315878675427261	0.00669622140440963	Ier2
3hr	CpG	LPS	0.105329992777196	0.0124012557654522	Ier3
3hr	CpG	LPS	0.600117532421708	0.0175559181285372	Ifi205
3hr	CpG	LPS	0.187040265842651	0.0121806164838147	Ifi208
3hr	CpG	LPS	0.900783972925943	0.0156225814346711	Ifit1
3hr	CpG	LPS	0.446318496107973	0.016731437365026	Ifit1bl1
3hr	CpG	LPS	0.924560246852603	0.0117952351164754	Ifit2
3hr	CpG	LPS	0.850614296020457	0.00904452969439973	Ifit3
3hr	CpG	LPS	0.814425280069755	0.0164775936689794	Ifit3b
3hr	CpG	LPS	8.36375510181924e-05	0.000943196444897193	Ifitm1
3hr	CpG	LPS	0.000746426988104813	0.000782393182707887	Ifna6
3hr	CpG	LPS	0.371367998775287	0.0217507642830563	Ifnb1
3hr	CpG	LPS	0.00767168766990813	0.00230711198513309	Ifrd1
3hr	CpG	LPS	0.00368426170835914	0.00281518589362882	Igf2bp2
3hr	CpG	LPS	0.0312959793188484	0.00583985755516225	Igsf9
3hr	CpG	LPS	0.0563703184475942	0.00941960694137805	Iigp1
3hr	CpG	LPS	0.00610104810884818	0.00242147258145866	Il10
3hr	CpG	LPS	0.0471788795869049	0.00651212046739942	Il12b
3hr	CpG	LPS	1.39488065362456e-05	0.000919917703945422	Il12rb1
3hr	CpG	LPS	0.00151664252221334	0.00190472910023036	Il18rap
3hr	CpG	LPS	0.078865904585165	0.00724390266383979	Il1a
3hr	CpG	LPS	0.0158272407272772	0.0042642213792667	Il1b
3hr	CpG	LPS	0.0645205811386022	0.00722107119586776	Il1rn
3hr	CpG	LPS	0.443350519690176	0.0213324060265225	Il27
3hr	CpG	LPS	0.0344871923456818	0.00710831515953334	Il4i1
3hr	CpG	LPS	0.0140265505713213	0.00599426580654612	Il4ra
3hr	CpG	LPS	0.41102131749917	0.0228145786428673	Il6
3hr	CpG	LPS	0.0209838923583075	0.00351052171182019	Inhba
3hr	CpG	LPS	0.0272653902253276	0.00537621775989461	Intu
3hr	CpG	LPS	0.656381354235061	0.0159761009147239	Irf1
3hr	CpG	LPS	0.000139205052368254	0.000277606634729452	Irf3
3hr	CpG	LPS	0.00209985133680229	0.00242958026421896	Irf4
3hr	CpG	LPS	0.78727316263722	0.017664608560269	Irf7
3hr	CpG	LPS	0.000459001117394914	0.00131041534482332	Irf8
3hr	CpG	LPS	0.00261340069259165	0.00131969947569523	Irs2
3hr	CpG	LPS	0.000272541191559885	0.000444290768435051	Itga9
3hr	CpG	LPS	0.00328317136910733	0.00159798787155364	Itgal
3hr	CpG	LPS	0.00254728761799977	0.00185145304911789	Itgb8
3hr	CpG	LPS	0.000824725499827119	0.00108072145860655	Itpr1
3hr	CpG	LPS	0.000644925315560413	0.000710300423726185	Jag1
3hr	CpG	LPS	0.0167262863058893	0.00436776231956338	Jdp2
3hr	CpG	LPS	0.00133161837959034	0.0014287429837928	Jun
